fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.01388888888888895,0.22598870056497175,0.3424657534246575,0.25000000000000006,0.8243243243243253,0.30769230769230765,0.41121495327102797,0.40051020408164106,0.5714285714285712,0.3606557377049181,0.11627906976744162,0
0.3749999999999999,0.5423728813559322,0.19178082191780824,0.49999999999999994,0.5945945945945953,0.05128205128205129,0.08411214953271028,0.6301020408163396,0.6285714285714281,0.44262295081967207,0.48837209302325624,1
0.41666666666666663,0.29378531073446335,0.3835616438356165,0.37500000000000006,0.3243243243243248,0.30769230769230765,0.22429906542056072,0.5408163265306172,0.35714285714285676,0.6557377049180328,0.2325581395348837,1
0.513888888888889,0.5536723163841808,0.410958904109589,0.6666666666666665,0.6216216216216225,0.41025641025641024,0.37383177570093457,0.642857142857153,0.39999999999999947,0.29508196721311475,0.13953488372093048,0
0.23611111111111116,0.6214689265536724,0.0273972602739726,0.25000000000000006,0.10810810810810834,0.10256410256410256,0.04672897196261683,0.4642857142857224,0.7142857142857135,0.3114754098360656,0.18604651162790686,0
0.4999999999999999,0.19209039548022597,0.7123287671232876,0.16666666666666669,0.9594594594594609,0.28205128205128205,0.2897196261682243,0.5535714285714448,0.38571428571428523,0.4098360655737704,0.18604651162790686,0
0.1805555555555557,0.31638418079096053,0.3150684931506849,0.16666666666666669,0.3243243243243248,0.10256410256410256,0.05607476635514018,0.4132653061224545,0.5142857142857133,0.37704918032786894,0.11627906976744162,0
0.06944444444444442,0.21468926553672316,0.5068493150684931,0.08333333333333331,0.432432432432433,0.28205128205128205,0.8411214953271027,0.3622448979591866,0.4857142857142849,0.4098360655737704,0.11627906976744162,0
0.513888888888889,0.6101694915254238,0.3561643835616438,0.20833333333333331,0.432432432432433,0.07692307692307693,0.15887850467289721,0.5790816326530717,0.242857142857142,0.6721311475409837,0.11627906976744162,0
0.20833333333333337,0.45197740112994356,0.0547945205479452,0.4166666666666667,0.36486486486486547,0.1794871794871795,0.08411214953271028,0.38775510204082764,0.5999999999999996,0.4918032786885247,0.1627906976744189,1
0.20833333333333337,0.42937853107344637,0.0547945205479452,0.37500000000000006,0.35135135135135187,0.12820512820512822,0.07476635514018691,0.3750000000000142,0.5857142857142854,0.5081967213114755,0.1627906976744189,1
0.3472222222222222,0.44067796610169496,0.2054794520547945,0.6666666666666665,0.9189189189189201,0.8205128205128205,0.6261682242990654,0.3750000000000142,0.27142857142857135,0.4918032786885247,0.3488372093023253,1
0.7083333333333331,0.3389830508474576,0.7808219178082191,0.9166666666666665,0.37837837837837895,0.07692307692307693,0.03738317757009346,0.5790816326530717,0.08571428571428541,0.4918032786885247,0.20930232558139528,0
0.3749999999999999,0.5310734463276836,0.2465753424657534,0.4583333333333332,0.45945945945946,0.41025641025641024,0.44859813084112143,0.6301020408163396,0.6428571428571423,0.42622950819672123,0.30232558139534893,0
0.30555555555555547,0.30508474576271194,0.4246575342465753,0.49999999999999994,0.432432432432433,0.20512820512820512,0.37383177570093457,0.4642857142857224,0.6142857142857139,0.34426229508196726,0.1627906976744189,1
0.513888888888889,0.31638418079096053,0.547945205479452,0.4166666666666667,0.5000000000000008,0.4615384615384615,0.4299065420560747,0.6938775510204209,0.6571428571428566,0.5081967213114755,0.11627906976744162,0
0.36111111111111105,0.6440677966101694,0.6712328767123287,0.25000000000000006,0.9864864864864878,0.4871794871794871,0.9906542056074765,0.5408163265306172,0.3285714285714283,0.6229508196721312,0.13953488372093048,0
0.33333333333333337,0.45197740112994356,0.2191780821917808,0.2916666666666666,0.5810810810810819,0.28205128205128205,0.27102803738317754,0.5408163265306172,0.5714285714285712,0.47540983606557385,0.18604651162790686,1
0.26388888888888895,0.6949152542372882,0.0684931506849315,0.3333333333333333,0.5270270270270278,0.30769230769230765,0.44859813084112143,0.5153061224489903,0.5857142857142854,0.39344262295081955,0.25581395348837255,0
0.33333333333333337,0.45197740112994356,0.1506849315068493,0.12500000000000006,0.5000000000000008,0.2564102564102564,0.308411214953271,0.5408163265306172,0.6285714285714281,0.4098360655737704,0.20930232558139528,0
0.20833333333333337,0.6610169491525424,0.09589041095890412,0.16666666666666669,0.45945945945946,0.12820512820512822,0.08411214953271028,0.4642857142857224,0.6571428571428566,0.4098360655737704,0.4651162790697674,0
0.5833333333333334,0.22598870056497175,0.7808219178082191,0.3333333333333333,0.432432432432433,0.6666666666666666,0.5514018691588785,0.5535714285714448,0.42857142857142794,0.7540983606557379,0.4651162790697674,0
0.36111111111111105,0.576271186440678,0.1095890410958904,0.2916666666666666,0.45945945945946,0.3589743589743589,0.19626168224299062,0.5280612244898037,0.4857142857142849,0.34426229508196726,0.18604651162790686,1
0.36111111111111105,0.6214689265536724,0.3150684931506849,0.37500000000000006,0.6216216216216225,0.41025641025641024,0.8411214953271027,0.4642857142857224,0.4857142857142849,0.24590163934426224,0.18604651162790686,0
0.36111111111111105,0.6440677966101694,0.3013698630136986,0.2916666666666666,0.5675675675675683,0.43589743589743585,0.822429906542056,0.451530612244909,0.47142857142857064,0.24590163934426224,0.18604651162790686,0
0.44444444444444453,0.6271186440677967,0.3561643835616438,0.37500000000000006,0.5675675675675683,0.2564102564102564,0.34579439252336447,0.642857142857153,0.47142857142857064,0.3278688524590164,0.11627906976744162,0
0.6388888888888887,0.22598870056497175,0.7397260273972602,0.5416666666666665,0.7027027027027036,0.6923076923076923,0.719626168224299,0.7448979591836746,0.42857142857142794,0.8032786885245902,0.20930232558139528,0
0.513888888888889,0.327683615819209,0.8767123287671232,0.4166666666666667,0.68918918918919,0.20512820512820512,0.3364485981308411,0.7704081632653157,0.7999999999999998,0.5409836065573772,0.418604651162791,0
0.513888888888889,0.327683615819209,0.8767123287671232,0.4166666666666667,0.68918918918919,0.20512820512820512,0.3364485981308411,0.7704081632653157,0.7999999999999998,0.5409836065573772,0.418604651162791,0
0.23611111111111116,0.7514124293785311,0.0,0.49999999999999994,0.8378378378378389,0.3333333333333333,0.22429906542056072,0.5153061224489903,0.7714285714285714,0.3606557377049181,0.4651162790697674,1
0.22222222222222232,0.711864406779661,0.1643835616438356,0.3333333333333333,0.5945945945945953,0.28205128205128205,0.6915887850467289,0.4132653061224545,0.5714285714285712,0.3114754098360656,0.32558139534883734,0
0.1527777777777779,0.3728813559322034,0.273972602739726,0.16666666666666669,0.36486486486486547,0.05128205128205129,0.08411214953271028,0.4132653061224545,0.6142857142857139,0.37704918032786894,0.11627906976744162,0
0.31944444444444453,0.42937853107344637,0.6438356164383561,0.3333333333333333,0.5945945945945953,0.5128205128205128,0.6261682242990654,0.5663265306122582,0.5428571428571418,0.39344262295081955,0.09302325581395365,0
0.16666666666666674,0.20338983050847456,0.6575342465753424,0.25000000000000006,0.36486486486486547,0.43589743589743585,0.514018691588785,0.4260204081632821,0.6571428571428566,0.737704918032787,0.37209302325581417,1
0.2500000000000001,0.48587570621468934,0.2054794520547945,0.4166666666666667,0.45945945945946,0.4615384615384615,0.3177570093457944,0.451530612244909,0.6142857142857139,0.42622950819672123,0.32558139534883734,0
0.36111111111111105,0.4180790960451978,0.3561643835616438,0.2916666666666666,0.2702702702702706,0.20512820512820512,0.23364485981308408,0.5153061224489903,0.5857142857142854,0.5081967213114755,0.20930232558139528,0
0.26388888888888895,0.5649717514124294,0.1095890410958904,0.25000000000000006,0.45945945945946,0.1794871794871795,0.16822429906542052,0.6683673469387941,0.7142857142857135,0.3278688524590164,0.06976744186046524,0
0.36111111111111105,0.4180790960451978,0.3561643835616438,0.2916666666666666,0.2702702702702706,0.20512820512820512,0.23364485981308408,0.5153061224489903,0.5857142857142854,0.5081967213114755,0.20930232558139528,0
0.23611111111111116,0.7401129943502825,0.0,0.75,0.8108108108108117,0.1794871794871795,0.15887850467289721,0.5025510204081769,0.6714285714285708,0.37704918032786894,0.4651162790697674,0
0.26388888888888895,0.42937853107344637,0.3424657534246575,0.3333333333333333,0.37837837837837895,0.05128205128205129,0.14953271028037385,0.47704081632653583,0.38571428571428523,0.4918032786885247,0.11627906976744162,0
0.3472222222222222,0.8813559322033898,0.0821917808219178,0.5416666666666665,0.5000000000000008,0.10256410256410256,0.03738317757009346,0.5280612244898037,0.5857142857142854,0.37704918032786894,0.25581395348837255,0
0.41666666666666663,0.4802259887005651,0.2465753424657534,0.2916666666666666,0.5135135135135142,0.30769230769230765,0.27102803738317754,0.5918367346938851,0.4571428571428564,0.42622950819672123,0.06976744186046524,1
0.44444444444444453,0.5536723163841808,0.410958904109589,0.37500000000000006,0.5675675675675683,0.2564102564102564,0.41121495327102797,0.5918367346938851,0.5999999999999996,0.459016393442623,0.3488372093023253,1
0.3749999999999999,0.42937853107344637,0.410958904109589,0.2916666666666666,0.4459459459459466,0.1794871794871795,0.14953271028037385,0.4260204081632821,0.47142857142857064,0.37704918032786894,0.3953488372093026,1
0.41666666666666663,0.4802259887005651,0.2465753424657534,0.2916666666666666,0.5135135135135142,0.30769230769230765,0.27102803738317754,0.5918367346938851,0.4571428571428564,0.42622950819672123,0.06976744186046524,1
0.41666666666666663,0.5141242937853108,0.3013698630136986,0.37500000000000006,0.4729729729729736,0.28205128205128205,0.5514018691588785,0.5280612244898037,0.44285714285714217,0.29508196721311475,0.11627906976744162,0
0.29166666666666674,0.4180790960451978,0.3287671232876712,0.4166666666666667,0.37837837837837895,0.10256410256410256,0.2803738317757009,0.43877551020409555,0.5,0.24590163934426224,0.1627906976744189,0
0.41666666666666663,0.5141242937853108,0.3013698630136986,0.37500000000000006,0.4729729729729736,0.28205128205128205,0.5514018691588785,0.5280612244898037,0.44285714285714217,0.29508196721311475,0.11627906976744162,0
0.1527777777777779,0.576271186440678,0.4246575342465753,0.20833333333333331,0.6216216216216225,0.3589743589743589,0.5420560747663551,0.5535714285714448,0.685714285714285,0.7540983606557379,0.13953488372093048,0
0.4027777777777778,0.23728813559322035,0.726027397260274,0.5416666666666665,0.6621621621621631,0.43589743589743585,0.6915887850467289,0.642857142857153,0.5571428571428569,0.7704918032786887,0.20930232558139528,1
0.3749999999999999,0.49717514124293793,0.2602739726027397,0.25000000000000006,0.8378378378378389,0.28205128205128205,0.38317757009345793,0.48979591836734926,0.2999999999999998,0.9836065573770494,0.18604651162790686,0
0.45833333333333337,0.5649717514124294,0.1232876712328767,0.4166666666666667,0.5675675675675683,0.2564102564102564,0.9532710280373831,0.48979591836734926,0.242857142857142,0.5409836065573772,0.25581395348837255,0
0.45833333333333337,0.5423728813559322,0.136986301369863,0.4166666666666667,0.5810810810810819,0.3333333333333333,0.9813084112149533,0.48979591836734926,0.242857142857142,0.5409836065573772,0.25581395348837255,0
0.6944444444444443,0.21468926553672316,0.6027397260273972,0.4583333333333332,0.5135135135135142,0.5384615384615384,0.37383177570093457,0.7959183673469568,0.4857142857142849,0.557377049180328,0.2325581395348837,1
0.3749999999999999,0.49717514124293793,0.2602739726027397,0.25000000000000006,0.8378378378378389,0.28205128205128205,0.38317757009345793,0.48979591836734926,0.2999999999999998,0.9836065573770494,0.18604651162790686,0
0.5972222222222222,0.31638418079096053,0.4246575342465753,0.4166666666666667,0.6486486486486495,0.30769230769230765,0.5233644859813084,0.5153061224489903,0.12857142857142811,0.4918032786885247,0.418604651162791,1
0.44444444444444453,0.47457627118644075,0.3835616438356165,0.2916666666666666,0.4729729729729736,0.2564102564102564,0.3177570093457944,0.6683673469387941,0.5857142857142854,0.459016393442623,0.30232558139534893,1
0.3749999999999999,0.49717514124293793,0.1643835616438356,0.3333333333333333,0.54054054054054,0.15384615384615385,0.20560747663551399,0.5663265306122582,0.5571428571428569,0.2786885245901639,0.1627906976744189,1
0.26388888888888895,0.6440677966101694,0.1095890410958904,0.25000000000000006,0.7432432432432431,0.5384615384615384,0.7757009345794392,0.4260204081632821,0.5142857142857133,0.34426229508196726,0.11627906976744162,1
0.30555555555555547,0.6497175141242938,0.0,0.5416666666666665,0.4459459459459466,0.05128205128205129,0.06542056074766354,0.6938775510204209,0.7285714285714286,0.3114754098360656,0.11627906976744162,0
0.4027777777777778,0.6666666666666666,0.0,0.5833333333333333,0.5135135135135142,0.2564102564102564,0.2616822429906542,0.642857142857153,0.6571428571428566,0.3278688524590164,0.18604651162790686,0
0.3749999999999999,0.42937853107344637,0.23287671232876714,0.16666666666666669,0.54054054054054,0.5128205128205128,0.8971962616822429,0.43877551020409555,0.5857142857142854,0.24590163934426224,0.18604651162790686,0
0.4027777777777778,0.5310734463276836,0.2191780821917808,0.25000000000000006,0.3108108108108113,0.05128205128205129,0.09345794392523364,0.4642857142857224,0.6285714285714281,0.9672131147540985,0.418604651162791,1
0.13888888888888884,0.29378531073446335,0.2054794520547945,0.25000000000000006,0.4054054054054059,0.12820512820512822,0.12149532710280374,0.3750000000000142,0.6285714285714281,0.39344262295081955,0.1627906976744189,0
0.06944444444444442,0.42937853107344637,0.1232876712328767,0.4583333333333332,0.09459459459459474,0.41025641025641024,0.8691588785046728,0.1454081632653157,0.9285714285714279,0.4918032786885247,1.0,0
0.06944444444444442,0.42937853107344637,0.1232876712328767,0.4583333333333332,0.09459459459459474,0.41025641025641024,0.8691588785046728,0.1454081632653157,0.9285714285714279,0.4918032786885247,1.0,0
0.20833333333333337,0.42937853107344637,0.0136986301369863,0.12500000000000006,0.24324324324324353,0.41025641025641024,0.18691588785046725,0.3367346938775597,0.5999999999999996,0.4098360655737704,0.25581395348837255,1
0.45833333333333337,0.7062146892655368,0.1506849315068493,0.2916666666666666,0.6486486486486495,0.3846153846153846,0.5327102803738317,0.5025510204081769,0.2999999999999998,0.8032786885245902,0.20930232558139528,0
0.44444444444444453,0.672316384180791,0.2054794520547945,0.25000000000000006,0.6351351351351359,0.23076923076923075,0.4299065420560747,0.5408163265306172,0.35714285714285676,0.7213114754098362,0.18604651162790686,0
0.29166666666666674,0.33333333333333337,0.4931506849315068,0.3333333333333333,0.5270270270270278,0.30769230769230765,0.3644859813084112,0.5918367346938851,0.7142857142857135,0.5081967213114755,0.11627906976744162,0
0.3749999999999999,0.49717514124293793,0.2602739726027397,0.37500000000000006,0.5270270270270278,0.3589743589743589,0.925233644859813,0.4642857142857224,0.5,0.34426229508196726,0.18604651162790686,0
0.3749999999999999,0.49717514124293793,0.2602739726027397,0.3333333333333333,0.5270270270270278,0.41025641025641024,0.9532710280373831,0.4642857142857224,0.4857142857142849,0.34426229508196726,0.18604651162790686,0
0.45833333333333337,0.7062146892655368,0.1506849315068493,0.2916666666666666,0.6486486486486495,0.3846153846153846,0.5327102803738317,0.5025510204081769,0.2999999999999998,0.8032786885245902,0.20930232558139528,0
0.44444444444444453,0.672316384180791,0.2054794520547945,0.25000000000000006,0.6351351351351359,0.23076923076923075,0.4299065420560747,0.5408163265306172,0.35714285714285676,0.7213114754098362,0.18604651162790686,0
0.16666666666666674,0.30508474576271194,0.1095890410958904,0.20833333333333331,0.3243243243243248,0.05128205128205129,0.13084112149532712,0.3622448979591866,0.5142857142857133,0.4098360655737704,0.1627906976744189,0
0.09722222222222221,0.632768361581921,0.0273972602739726,0.25000000000000006,0.6081081081081089,0.5128205128205128,0.822429906542056,0.2346938775510239,0.7999999999999998,0.3114754098360656,0.30232558139534893,0
0.2500000000000001,0.4180790960451978,0.136986301369863,0.4583333333333332,0.432432432432433,0.28205128205128205,0.22429906542056072,0.4260204081632821,0.6285714285714281,0.4098360655737704,0.3488372093023253,1
0.43055555555555547,0.31638418079096053,0.6027397260273972,0.6666666666666665,0.6351351351351359,0.2564102564102564,0.34579439252336447,0.6301020408163396,0.7857142857142847,0.459016393442623,0.418604651162791,1
0.30555555555555547,0.23728813559322035,0.6438356164383561,0.37500000000000006,0.4729729729729736,0.10256410256410256,0.04672897196261683,0.4132653061224545,0.5,0.3278688524590164,0.37209302325581417,1
0.33333333333333337,0.5423728813559322,0.0410958904109589,0.25000000000000006,0.7162162162162172,0.6153846153846153,0.8691588785046728,0.31122448979593287,0.5285714285714285,0.34426229508196726,0.32558139534883734,0
0.33333333333333337,0.5423728813559322,0.0410958904109589,0.25000000000000006,0.7162162162162172,0.6153846153846153,0.8691588785046728,0.31122448979593287,0.5285714285714285,0.34426229508196726,0.32558139534883734,0
0.2777777777777778,0.632768361581921,0.0,0.4166666666666667,0.4189189189189194,0.28205128205128205,0.14953271028037385,0.5535714285714448,0.7142857142857135,0.2786885245901639,0.13953488372093048,0
0.23611111111111116,0.5423728813559322,0.2465753424657534,0.2916666666666666,0.5000000000000008,0.43589743589743585,0.7476635514018691,0.5408163265306172,0.871428571428571,0.39344262295081955,0.13953488372093048,1
0.3472222222222222,0.9378531073446327,0.0410958904109589,0.3333333333333333,0.6486486486486495,0.15384615384615385,0.13084112149532712,0.4260204081632821,0.31428571428571406,0.37704918032786894,0.20930232558139528,0
0.3749999999999999,0.46327683615819215,0.0547945205479452,0.20833333333333331,0.45945945945946,0.41025641025641024,0.23364485981308408,0.48979591836734926,0.5,0.37704918032786894,0.30232558139534893,1
0.3749999999999999,0.576271186440678,0.6575342465753424,0.20833333333333331,0.783783783783785,0.3333333333333333,0.8411214953271027,0.451530612244909,0.2999999999999998,0.47540983606557385,0.18604651162790686,0
0.23611111111111116,0.5875706214689266,0.136986301369863,0.37500000000000006,0.5810810810810819,0.43589743589743585,0.8878504672897195,0.38775510204082764,0.5142857142857133,0.3114754098360656,0.3488372093023253,0
0.30555555555555547,0.48587570621468934,0.0410958904109589,0.16666666666666669,0.4054054054054059,0.41025641025641024,0.3364485981308411,0.38775510204082764,0.5571428571428569,0.24590163934426224,0.06976744186046524,0
0.23611111111111116,0.576271186440678,0.09589041095890412,0.37500000000000006,0.6351351351351359,0.2564102564102564,0.35514018691588783,0.34948979591837315,0.7000000000000002,0.3606557377049181,0.3953488372093026,1
0.38888888888888895,0.864406779661017,0.0410958904109589,0.25000000000000006,0.21621621621621512,0.07692307692307693,0.01869158878504673,0.5918367346938851,0.5428571428571418,0.0,0.09302325581395365,0
0.4027777777777778,0.3389830508474576,0.23287671232876714,0.3333333333333333,0.4189189189189194,0.12820512820512822,0.11214953271028037,0.5918367346938851,0.44285714285714217,0.459016393442623,0.11627906976744162,1
0.4027777777777778,0.3389830508474576,0.23287671232876714,0.3333333333333333,0.4189189189189194,0.12820512820512822,0.11214953271028037,0.5918367346938851,0.44285714285714217,0.459016393442623,0.11627906976744162,1
0.31944444444444453,0.5649717514124294,0.0684931506849315,0.2916666666666666,0.35135135135135187,0.5897435897435898,0.3364485981308411,0.451530612244909,0.6285714285714281,0.39344262295081955,0.6511627906976742,1
0.30555555555555547,0.29378531073446335,0.2876712328767123,0.3333333333333333,0.5135135135135142,0.15384615384615385,0.27102803738317754,0.451530612244909,0.5,0.2295081967213114,0.18604651162790686,0
0.2500000000000001,0.42937853107344637,0.0547945205479452,0.12500000000000006,0.5810810810810819,0.4615384615384615,0.4018691588785046,0.4132653061224545,0.5285714285714285,0.737704918032787,0.18604651162790686,0
0.30555555555555547,0.29378531073446335,0.2876712328767123,0.3333333333333333,0.5135135135135142,0.15384615384615385,0.27102803738317754,0.451530612244909,0.5,0.2295081967213114,0.18604651162790686,0
0.33333333333333337,0.45197740112994356,0.5753424657534246,0.4583333333333332,0.6081081081081089,0.1794871794871795,0.29906542056074764,0.5918367346938851,0.8571428571428568,0.459016393442623,0.418604651162791,1
0.26388888888888895,0.7740112994350283,0.0,0.5416666666666665,0.35135135135135187,0.15384615384615385,0.13084112149532712,0.5535714285714448,0.7142857142857135,0.37704918032786894,0.20930232558139528,0
0.513888888888889,0.5536723163841808,0.19178082191780824,0.49999999999999994,0.3378378378378384,0.23076923076923075,0.3364485981308411,0.5535714285714448,0.2999999999999998,0.42622950819672123,0.18604651162790686,0
0.513888888888889,0.5536723163841808,0.19178082191780824,0.49999999999999994,0.3378378378378384,0.23076923076923075,0.3364485981308411,0.5535714285714448,0.2999999999999998,0.42622950819672123,0.18604651162790686,0
0.29166666666666674,0.6892655367231638,0.0273972602739726,0.5416666666666665,0.45945945945946,0.3846153846153846,0.3364485981308411,0.5918367346938851,0.6571428571428566,0.3114754098360656,0.13953488372093048,0
0.23611111111111116,0.5536723163841808,0.273972602739726,0.25000000000000006,0.4729729729729736,0.2564102564102564,0.5514018691588785,0.5790816326530717,0.7999999999999998,0.4098360655737704,0.13953488372093048,0
0.22222222222222232,0.5649717514124294,0.2876712328767123,0.2916666666666666,0.5000000000000008,0.1794871794871795,0.5233644859813084,0.5663265306122582,0.7714285714285714,0.4098360655737704,0.13953488372093048,1
0.5277777777777778,0.21468926553672316,0.7808219178082191,0.3333333333333333,0.9324324324324337,0.641025641025641,0.7383177570093458,0.5790816326530717,0.39999999999999947,0.3278688524590164,0.2325581395348837,0
0.31944444444444453,0.30508474576271194,0.6575342465753424,0.3333333333333333,0.54054054054054,0.3333333333333333,0.5700934579439252,0.5918367346938851,0.5142857142857133,0.3606557377049181,0.11627906976744162,0
0.36111111111111105,0.6610169491525424,0.136986301369863,0.5833333333333333,0.5675675675675683,0.20512820512820512,0.18691588785046725,0.642857142857153,0.5857142857142854,0.2622950819672131,0.2325581395348837,0
0.1805555555555557,0.28248587570621464,0.3424657534246575,0.2916666666666666,0.432432432432433,0.5128205128205128,0.4018691588785046,0.6173469387755119,0.8428571428571416,0.47540983606557385,0.25581395348837255,1
0.3472222222222222,0.48587570621468934,0.2876712328767123,0.4166666666666667,0.39189189189189233,0.15384615384615385,0.20560747663551399,0.48979591836734926,0.42857142857142794,0.3606557377049181,0.2325581395348837,0
0.3472222222222222,0.48587570621468934,0.2876712328767123,0.4166666666666667,0.39189189189189233,0.15384615384615385,0.20560747663551399,0.48979591836734926,0.42857142857142794,0.3606557377049181,0.2325581395348837,0
0.30555555555555547,0.519774011299435,0.410958904109589,0.49999999999999994,0.432432432432433,0.3589743589743589,0.4579439252336448,0.5408163265306172,0.685714285714285,0.42622950819672123,0.3488372093023253,0
0.6249999999999999,0.22598870056497175,0.6438356164383561,0.08333333333333331,0.18918918918918803,0.20512820512820512,0.16822429906542052,0.5599489795918515,0.3428571428571425,0.8032786885245902,0.37209302325581417,1
0.23611111111111116,0.42937853107344637,0.1506849315068493,0.12500000000000006,0.4459459459459466,0.3846153846153846,0.4018691588785046,0.3686224489795933,0.5428571428571418,0.7540983606557379,0.18604651162790686,0
0.26388888888888895,0.3389830508474576,0.47945205479452047,0.16666666666666669,0.6216216216216225,0.3846153846153846,0.308411214953271,0.451530612244909,0.5142857142857133,0.3606557377049181,0.11627906976744162,0
0.26388888888888895,0.3502824858757062,0.4931506849315068,0.16666666666666669,0.6351351351351359,0.3333333333333333,0.2897196261682243,0.4579081632653157,0.5142857142857133,0.37704918032786894,0.11627906976744162,1
